schedule_id,staff_id,staff_name,role,shift_date,shift_start,shift_end,assigned_unit,assigned_area
SCH00001213,STF2765, Brown,RN,2026-01-22,07:00,15:00,Medical/Surgical,Medical/Surgical - Zone A
SCH00001214,STF7810,Dr. Smith,Respiratory Therapist,2026-01-22,15:00,23:00,Medical/Surgical,Medical/Surgical - Zone C
SCH00001215,STF6141,Nurse Jones,CNA,2026-01-22,23:00,07:00,Medical/Surgical,Medical/Surgical - Zone B
SCH00001216,STF1821, Brown,CNA,2026-01-22,07:00,19:00,Medical/Surgical,Medical/Surgical - Zone C
SCH00001217,STF8178,Nurse Johnson,Resident,2026-01-22,07:00,19:00,Medical/Surgical,Medical/Surgical - Zone B
SCH00001218,STF1615,Dr. Johnson,Resident,2026-01-22,19:00,07:00,Medical/Surgical,Medical/Surgical - Zone B
SCH00001219,STF4741,Dr. Johnson,Respiratory Therapist,2026-01-22,07:00,15:00,Medical/Surgical,Medical/Surgical - Zone A
SCH00001220,STF5592,Dr. Brown,NP,2026-01-22,15:00,23:00,Medical/Surgical,Medical/Surgical - Zone B
SCH00001221,STF6517,Dr. Jones,CNA,2026-01-22,19:00,07:00,Medical/Surgical,Medical/Surgical - Zone A
SCH00001222,STF3511,Dr. Smith,Physical Therapist,2026-01-22,19:00,07:00,Medical/Surgical,Medical/Surgical - Zone A
SCH00001223,STF3202,Dr. Johnson,PA,2026-01-22,15:00,23:00,Medical/Surgical,Medical/Surgical - Zone C
SCH00001224,STF4349,Dr. Johnson,RN,2026-01-22,19:00,07:00,Medical/Surgical,Medical/Surgical - Zone A
SCH00001225,STF5155,Dr. Smith,NP,2026-01-22,15:00,23:00,Medical/Surgical,Medical/Surgical - Zone B
SCH00001226,STF8008,Nurse Brown,Pharmacist,2026-01-22,07:00,15:00,Medical/Surgical,Medical/Surgical - Zone A
SCH00001227,STF3326,Nurse Williams,Pharmacist,2026-01-22,23:00,07:00,Medical/Surgical,Medical/Surgical - Zone C
SCH00001228,STF5081, Williams,RN,2026-01-22,19:00,07:00,Medical/Surgical,Medical/Surgical - Zone B
SCH00001229,STF4450,Dr. Jones,RN,2026-01-22,07:00,19:00,Medical/Surgical,Medical/Surgical - Zone A
SCH00001230,STF5232,Dr. Johnson,Pharmacist,2026-01-22,19:00,07:00,Medical/Surgical,Medical/Surgical - Zone A
SCH00001231,STF5437, Williams,CNA,2026-01-22,07:00,19:00,Medical/Surgical,Medical/Surgical - Zone A
SCH00001232,STF8511,Dr. Smith,LPN,2026-01-22,23:00,07:00,Medical/Surgical,Medical/Surgical - Zone C
SCH00001233,STF8441,Dr. Williams,CNA,2026-01-22,19:00,07:00,Medical/Surgical,Medical/Surgical - Zone C
SCH00001234,STF7116,Nurse Williams,RN,2026-01-22,15:00,23:00,Pediatrics,Pediatrics - Zone C
SCH00001235,STF9953, Brown,Pharmacist,2026-01-22,07:00,19:00,Pediatrics,Pediatrics - Zone B
SCH00001236,STF6261, Jones,Resident,2026-01-22,15:00,23:00,Pediatrics,Pediatrics - Zone A
SCH00001237,STF3996,Nurse Jones,Resident,2026-01-22,07:00,19:00,Pediatrics,Pediatrics - Zone B
SCH00001238,STF4725, Brown,Respiratory Therapist,2026-01-22,15:00,23:00,Pediatrics,Pediatrics - Zone A
SCH00001239,STF3430,Dr. Johnson,PA,2026-01-22,23:00,07:00,Pediatrics,Pediatrics - Zone A
SCH00001240,STF6188, Williams,Physical Therapist,2026-01-22,07:00,19:00,Pediatrics,Pediatrics - Zone C
SCH00001241,STF7312, Williams,NP,2026-01-22,23:00,07:00,Pediatrics,Pediatrics - Zone B
SCH00001242,STF9308,Dr. Johnson,CNA,2026-01-22,19:00,07:00,Pediatrics,Pediatrics - Zone B
SCH00001243,STF8395,Dr. Johnson,Physical Therapist,2026-01-22,07:00,19:00,Pediatrics,Pediatrics - Zone A
SCH00001244,STF2385, Brown,LPN,2026-01-22,07:00,19:00,Pediatrics,Pediatrics - Zone A
SCH00001245,STF4861, Jones,PA,2026-01-22,23:00,07:00,Emergency Department,Emergency Department - Zone B
SCH00001246,STF1819,Nurse Williams,LPN,2026-01-22,15:00,23:00,Emergency Department,Emergency Department - Zone A
SCH00001247,STF1590,Nurse Smith,Physician,2026-01-22,23:00,07:00,Emergency Department,Emergency Department - Zone A
SCH00001248,STF5125,Nurse Smith,PA,2026-01-22,19:00,07:00,Emergency Department,Emergency Department - Zone C
SCH00001249,STF9093,Dr. Brown,LPN,2026-01-22,19:00,07:00,Emergency Department,Emergency Department - Zone A
SCH00001250,STF7353, Brown,Resident,2026-01-22,19:00,07:00,Emergency Department,Emergency Department - Zone A
SCH00001251,STF3978,Nurse Johnson,CNA,2026-01-22,07:00,19:00,Emergency Department,Emergency Department - Zone B
SCH00001252,STF3364,Nurse Williams,LPN,2026-01-22,15:00,23:00,Emergency Department,Emergency Department - Zone A
SCH00001253,STF5270,Dr. Smith,Physical Therapist,2026-01-22,15:00,23:00,Emergency Department,Emergency Department - Zone A
SCH00001254,STF9840,Nurse Williams,Physician,2026-01-22,19:00,07:00,Emergency Department,Emergency Department - Zone B
SCH00001255,STF8255, Brown,RN,2026-01-22,07:00,15:00,Emergency Department,Emergency Department - Zone C
SCH00001256,STF1192,Dr. Smith,Resident,2026-01-22,15:00,23:00,Telemetry,Telemetry - Zone A
SCH00001257,STF7130, Williams,Physical Therapist,2026-01-22,15:00,23:00,Telemetry,Telemetry - Zone C
SCH00001258,STF2169, Brown,Physical Therapist,2026-01-22,07:00,15:00,Telemetry,Telemetry - Zone A
SCH00001259,STF9140,Dr. Brown,Resident,2026-01-22,23:00,07:00,Telemetry,Telemetry - Zone C
SCH00001260,STF7998, Williams,Physician,2026-01-22,19:00,07:00,Telemetry,Telemetry - Zone C
SCH00001261,STF7784,Nurse Brown,Physician,2026-01-22,07:00,15:00,Telemetry,Telemetry - Zone A
SCH00001262,STF8768,Nurse Jones,PA,2026-01-22,19:00,07:00,Telemetry,Telemetry - Zone A
SCH00001263,STF3516,Nurse Williams,RN,2026-01-22,15:00,23:00,Telemetry,Telemetry - Zone A
SCH00001264,STF9892,Dr. Smith,LPN,2026-01-22,19:00,07:00,Telemetry,Telemetry - Zone C
SCH00001265,STF7043, Williams,Physical Therapist,2026-01-22,19:00,07:00,Telemetry,Telemetry - Zone A
SCH00001266,STF2917,Dr. Smith,LPN,2026-01-22,07:00,15:00,Telemetry,Telemetry - Zone B
SCH00001267,STF3484, Jones,Physical Therapist,2026-01-22,07:00,15:00,Telemetry,Telemetry - Zone B
SCH00001268,STF7590,Nurse Johnson,Physician,2026-01-22,15:00,23:00,Telemetry,Telemetry - Zone A
SCH00001269,STF7694,Nurse Johnson,CNA,2026-01-22,23:00,07:00,Telemetry,Telemetry - Zone C
SCH00001270,STF1700,Nurse Williams,NP,2026-01-22,15:00,23:00,Telemetry,Telemetry - Zone A
SCH00001271,STF9427,Dr. Johnson,RN,2026-01-22,23:00,07:00,Telemetry,Telemetry - Zone B
SCH00001272,STF4354, Smith,LPN,2026-01-22,19:00,07:00,Telemetry,Telemetry - Zone C
SCH00001273,STF1714,Dr. Johnson,Resident,2026-01-22,23:00,07:00,Telemetry,Telemetry - Zone C
SCH00001274,STF2052,Dr. Johnson,LPN,2026-01-22,19:00,07:00,Telemetry,Telemetry - Zone A
SCH00001275,STF2249, Smith,PA,2026-01-22,07:00,15:00,Telemetry,Telemetry - Zone C
SCH00001276,STF9819,Nurse Jones,CNA,2026-01-22,15:00,23:00,Oncology,Oncology - Zone C
SCH00001277,STF9183,Dr. Jones,NP,2026-01-22,07:00,15:00,Oncology,Oncology - Zone A
SCH00001278,STF2797, Jones,Respiratory Therapist,2026-01-22,07:00,15:00,Oncology,Oncology - Zone B
SCH00001279,STF1958,Dr. Smith,NP,2026-01-22,07:00,15:00,Oncology,Oncology - Zone B
SCH00001280,STF1697, Brown,NP,2026-01-22,19:00,07:00,Oncology,Oncology - Zone C
SCH00001281,STF8245,Nurse Jones,Respiratory Therapist,2026-01-22,15:00,23:00,Oncology,Oncology - Zone A
SCH00001282,STF6362,Nurse Williams,NP,2026-01-22,15:00,23:00,Oncology,Oncology - Zone B
SCH00001283,STF2945,Dr. Johnson,Physical Therapist,2026-01-22,15:00,23:00,Oncology,Oncology - Zone C
SCH00001284,STF5852,Dr. Brown,CNA,2026-01-22,07:00,19:00,Oncology,Oncology - Zone C
SCH00001285,STF3372,Dr. Smith,CNA,2026-01-22,07:00,19:00,Oncology,Oncology - Zone A
SCH00001286,STF6007,Dr. Jones,LPN,2026-01-22,07:00,19:00,Oncology,Oncology - Zone B
SCH00001287,STF5144,Nurse Brown,Respiratory Therapist,2026-01-22,19:00,07:00,Oncology,Oncology - Zone A
SCH00001288,STF9373,Nurse Jones,Physical Therapist,2026-01-22,07:00,19:00,Oncology,Oncology - Zone A
SCH00001289,STF8315, Jones,CNA,2026-01-22,15:00,23:00,Oncology,Oncology - Zone C
SCH00001290,STF5549, Johnson,Physical Therapist,2026-01-22,23:00,07:00,Oncology,Oncology - Zone A
SCH00001291,STF9416, Smith,Physician,2026-01-22,07:00,19:00,Oncology,Oncology - Zone C
SCH00001292,STF1934,Nurse Smith,Physician,2026-01-22,15:00,23:00,Oncology,Oncology - Zone B
SCH00001293,STF3754,Nurse Johnson,RN,2026-01-22,07:00,19:00,Oncology,Oncology - Zone A
SCH00001294,STF3642, Brown,Respiratory Therapist,2026-01-22,07:00,15:00,Oncology,Oncology - Zone A
SCH00001295,STF4089, Smith,LPN,2026-01-22,07:00,19:00,Oncology,Oncology - Zone B
SCH00001296,STF6351, Johnson,CNA,2026-01-22,07:00,15:00,Oncology,Oncology - Zone A
SCH00001297,STF6820, Johnson,Respiratory Therapist,2026-01-22,19:00,07:00,Step-Down Unit,Step-Down Unit - Zone B
SCH00001298,STF2023, Brown,RN,2026-01-22,15:00,23:00,Step-Down Unit,Step-Down Unit - Zone B
SCH00001299,STF3687,Dr. Johnson,Pharmacist,2026-01-22,15:00,23:00,Step-Down Unit,Step-Down Unit - Zone A
SCH00001300,STF4388, Johnson,Respiratory Therapist,2026-01-22,23:00,07:00,Step-Down Unit,Step-Down Unit - Zone B
SCH00001301,STF4514,Dr. Jones,Pharmacist,2026-01-22,15:00,23:00,Step-Down Unit,Step-Down Unit - Zone C
SCH00001302,STF6508,Dr. Brown,LPN,2026-01-22,23:00,07:00,Step-Down Unit,Step-Down Unit - Zone B
SCH00001303,STF8452, Williams,LPN,2026-01-22,19:00,07:00,Step-Down Unit,Step-Down Unit - Zone B
SCH00001304,STF2780,Dr. Jones,RN,2026-01-22,07:00,19:00,Step-Down Unit,Step-Down Unit - Zone A
SCH00001305,STF3569, Johnson,Physician,2026-01-22,19:00,07:00,Step-Down Unit,Step-Down Unit - Zone C
SCH00001306,STF2624,Dr. Williams,Respiratory Therapist,2026-01-22,23:00,07:00,Step-Down Unit,Step-Down Unit - Zone C
SCH00001307,STF8554,Nurse Williams,Physical Therapist,2026-01-23,07:00,19:00,ICU,ICU - Zone C
SCH00001308,STF1324,Nurse Smith,NP,2026-01-23,15:00,23:00,ICU,ICU - Zone B
SCH00001309,STF1711,Dr. Smith,NP,2026-01-23,07:00,15:00,ICU,ICU - Zone C
SCH00001310,STF9818,Nurse Johnson,Respiratory Therapist,2026-01-23,07:00,19:00,ICU,ICU - Zone C
SCH00001311,STF2229, Brown,Physical Therapist,2026-01-23,19:00,07:00,ICU,ICU - Zone B
SCH00001312,STF7713, Smith,LPN,2026-01-23,15:00,23:00,ICU,ICU - Zone C
SCH00001313,STF6772, Johnson,Physical Therapist,2026-01-23,15:00,23:00,ICU,ICU - Zone C
SCH00001314,STF9864,Nurse Johnson,Resident,2026-01-23,07:00,15:00,ICU,ICU - Zone C
SCH00001315,STF1272,Nurse Brown,CNA,2026-01-23,15:00,23:00,ICU,ICU - Zone B
SCH00001316,STF9746,Nurse Jones,NP,2026-01-23,19:00,07:00,ICU,ICU - Zone C
SCH00001317,STF2543,Dr. Williams,CNA,2026-01-23,07:00,15:00,ICU,ICU - Zone B
SCH00001318,STF9310,Nurse Williams,Physical Therapist,2026-01-23,23:00,07:00,ICU,ICU - Zone A
SCH00001319,STF4662,Nurse Smith,Physical Therapist,2026-01-23,07:00,15:00,ICU,ICU - Zone C
SCH00001320,STF8280, Smith,Resident,2026-01-23,19:00,07:00,ICU,ICU - Zone C
SCH00001321,STF8291, Brown,Resident,2026-01-23,15:00,23:00,ICU,ICU - Zone A
SCH00001322,STF5989, Brown,LPN,2026-01-23,15:00,23:00,Medical/Surgical,Medical/Surgical - Zone C
SCH00001323,STF8936, Jones,RN,2026-01-23,23:00,07:00,Medical/Surgical,Medical/Surgical - Zone A
SCH00001324,STF8492, Williams,Resident,2026-01-23,15:00,23:00,Medical/Surgical,Medical/Surgical - Zone B
SCH00001325,STF5656, Johnson,NP,2026-01-23,07:00,15:00,Medical/Surgical,Medical/Surgical - Zone A
SCH00001326,STF9258,Nurse Johnson,Resident,2026-01-23,07:00,19:00,Medical/Surgical,Medical/Surgical - Zone B
SCH00001327,STF5734,Nurse Johnson,Pharmacist,2026-01-23,23:00,07:00,Medical/Surgical,Medical/Surgical - Zone C
SCH00001328,STF7531,Dr. Brown,Physical Therapist,2026-01-23,23:00,07:00,Medical/Surgical,Medical/Surgical - Zone C
SCH00001329,STF5799,Nurse Williams,Physical Therapist,2026-01-23,23:00,07:00,Medical/Surgical,Medical/Surgical - Zone A
SCH00001330,STF6177, Jones,RN,2026-01-23,23:00,07:00,Medical/Surgical,Medical/Surgical - Zone A
SCH00001331,STF7463,Dr. Smith,RN,2026-01-23,07:00,15:00,Medical/Surgical,Medical/Surgical - Zone A
SCH00001332,STF3687,Dr. Brown,NP,2026-01-23,19:00,07:00,Medical/Surgical,Medical/Surgical - Zone B
SCH00001333,STF7557,Dr. Smith,Resident,2026-01-23,23:00,07:00,Medical/Surgical,Medical/Surgical - Zone C
SCH00001334,STF9918,Nurse Williams,CNA,2026-01-23,07:00,15:00,Medical/Surgical,Medical/Surgical - Zone C
SCH00001335,STF9521, Jones,LPN,2026-01-23,19:00,07:00,Medical/Surgical,Medical/Surgical - Zone A
SCH00001336,STF4112,Nurse Jones,RN,2026-01-23,07:00,15:00,Medical/Surgical,Medical/Surgical - Zone B
SCH00001337,STF4882,Nurse Williams,Physical Therapist,2026-01-23,23:00,07:00,Medical/Surgical,Medical/Surgical - Zone C
SCH00001338,STF2736,Dr. Smith,Respiratory Therapist,2026-01-23,07:00,15:00,Medical/Surgical,Medical/Surgical - Zone B
SCH00001339,STF3447,Dr. Smith,Pharmacist,2026-01-23,07:00,15:00,Medical/Surgical,Medical/Surgical - Zone A
SCH00001340,STF4487,Nurse Brown,RN,2026-01-23,07:00,15:00,Medical/Surgical,Medical/Surgical - Zone C
SCH00001341,STF2668, Johnson,Physical Therapist,2026-01-23,23:00,07:00,Medical/Surgical,Medical/Surgical - Zone B
SCH00001342,STF1283,Dr. Jones,PA,2026-01-23,15:00,23:00,Medical/Surgical,Medical/Surgical - Zone B
SCH00001343,STF5277, Williams,Physical Therapist,2026-01-23,19:00,07:00,Medical/Surgical,Medical/Surgical - Zone B
SCH00001344,STF8077, Brown,Pharmacist,2026-01-23,23:00,07:00,Medical/Surgical,Medical/Surgical - Zone A
SCH00001345,STF2938,Nurse Smith,Respiratory Therapist,2026-01-23,15:00,23:00,Pediatrics,Pediatrics - Zone A
SCH00001346,STF1511,Nurse Smith,LPN,2026-01-23,19:00,07:00,Pediatrics,Pediatrics - Zone B
SCH00001347,STF1779,Nurse Williams,Physician,2026-01-23,07:00,15:00,Pediatrics,Pediatrics - Zone B
SCH00001348,STF3154,Nurse Brown,Physical Therapist,2026-01-23,23:00,07:00,Pediatrics,Pediatrics - Zone A
SCH00001349,STF5493,Nurse Williams,PA,2026-01-23,15:00,23:00,Pediatrics,Pediatrics - Zone C
SCH00001350,STF3700,Dr. Johnson,Resident,2026-01-23,07:00,19:00,Pediatrics,Pediatrics - Zone B
SCH00001351,STF2914, Brown,PA,2026-01-23,07:00,15:00,Pediatrics,Pediatrics - Zone C
SCH00001352,STF8826,Dr. Johnson,CNA,2026-01-23,07:00,15:00,Pediatrics,Pediatrics - Zone B
SCH00001353,STF3962,Nurse Johnson,LPN,2026-01-23,23:00,07:00,Pediatrics,Pediatrics - Zone A
SCH00001354,STF4530,Nurse Brown,Resident,2026-01-23,15:00,23:00,Pediatrics,Pediatrics - Zone A
SCH00001355,STF8870,Nurse Williams,NP,2026-01-23,07:00,15:00,Emergency Department,Emergency Department - Zone C
SCH00001356,STF7100,Nurse Williams,Physical Therapist,2026-01-23,19:00,07:00,Emergency Department,Emergency Department - Zone C
SCH00001357,STF3797,Dr. Williams,LPN,2026-01-23,19:00,07:00,Emergency Department,Emergency Department - Zone C
SCH00001358,STF1100,Nurse Williams,Pharmacist,2026-01-23,07:00,19:00,Emergency Department,Emergency Department - Zone A
SCH00001359,STF6696, Jones,Physician,2026-01-23,07:00,19:00,Emergency Department,Emergency Department - Zone A
SCH00001360,STF1923,Dr. Johnson,RN,2026-01-23,19:00,07:00,Emergency Department,Emergency Department - Zone B
SCH00001361,STF2497, Johnson,LPN,2026-01-23,15:00,23:00,Emergency Department,Emergency Department - Zone A
SCH00001362,STF8590,Nurse Jones,Pharmacist,2026-01-23,19:00,07:00,Emergency Department,Emergency Department - Zone B
SCH00001363,STF9938, Williams,Physician,2026-01-23,23:00,07:00,Emergency Department,Emergency Department - Zone B
SCH00001364,STF6263,Dr. Jones,Respiratory Therapist,2026-01-23,07:00,15:00,Emergency Department,Emergency Department - Zone A
SCH00001365,STF6001, Williams,CNA,2026-01-23,07:00,15:00,Emergency Department,Emergency Department - Zone A
SCH00001366,STF2661,Nurse Brown,NP,2026-01-23,07:00,19:00,Emergency Department,Emergency Department - Zone C
SCH00001367,STF7033,Dr. Smith,Physical Therapist,2026-01-23,07:00,19:00,Emergency Department,Emergency Department - Zone B
SCH00001368,STF6504,Dr. Williams,RN,2026-01-23,23:00,07:00,Emergency Department,Emergency Department - Zone C
SCH00001369,STF6054,Nurse Brown,Physical Therapist,2026-01-23,07:00,19:00,Emergency Department,Emergency Department - Zone B
SCH00001370,STF6034,Nurse Johnson,Resident,2026-01-23,15:00,23:00,Emergency Department,Emergency Department - Zone A
SCH00001371,STF6842, Williams,CNA,2026-01-23,07:00,15:00,Emergency Department,Emergency Department - Zone B
SCH00001372,STF2837, Williams,Pharmacist,2026-01-23,07:00,19:00,Emergency Department,Emergency Department - Zone B
SCH00001373,STF8527, Johnson,Physician,2026-01-23,07:00,15:00,Emergency Department,Emergency Department - Zone B
SCH00001374,STF6461, Smith,Physician,2026-01-23,15:00,23:00,Telemetry,Telemetry - Zone C
SCH00001375,STF4641,Dr. Brown,Physician,2026-01-23,07:00,19:00,Telemetry,Telemetry - Zone C
SCH00001376,STF2362, Jones,LPN,2026-01-23,19:00,07:00,Telemetry,Telemetry - Zone A
SCH00001377,STF3985,Nurse Jones,NP,2026-01-23,07:00,19:00,Telemetry,Telemetry - Zone C
SCH00001378,STF9764,Nurse Johnson,CNA,2026-01-23,23:00,07:00,Telemetry,Telemetry - Zone A
SCH00001379,STF8862,Dr. Williams,Respiratory Therapist,2026-01-23,15:00,23:00,Telemetry,Telemetry - Zone A
SCH00001380,STF8123,Dr. Williams,CNA,2026-01-23,07:00,15:00,Telemetry,Telemetry - Zone C
SCH00001381,STF3974,Nurse Brown,LPN,2026-01-23,15:00,23:00,Telemetry,Telemetry - Zone C
SCH00001382,STF6352,Dr. Brown,Physician,2026-01-23,07:00,15:00,Telemetry,Telemetry - Zone C
SCH00001383,STF9386, Smith,RN,2026-01-23,07:00,19:00,Telemetry,Telemetry - Zone C
SCH00001384,STF6836,Nurse Williams,NP,2026-01-23,15:00,23:00,Telemetry,Telemetry - Zone A
SCH00001385,STF9135, Brown,LPN,2026-01-23,15:00,23:00,Oncology,Oncology - Zone B
SCH00001386,STF3663,Dr. Williams,Physical Therapist,2026-01-23,15:00,23:00,Oncology,Oncology - Zone C
SCH00001387,STF4677, Jones,Physician,2026-01-23,15:00,23:00,Oncology,Oncology - Zone A
SCH00001388,STF5209,Nurse Smith,NP,2026-01-23,15:00,23:00,Oncology,Oncology - Zone B
SCH00001389,STF1475, Jones,RN,2026-01-23,07:00,19:00,Oncology,Oncology - Zone A
SCH00001390,STF6575,Dr. Jones,Pharmacist,2026-01-23,19:00,07:00,Oncology,Oncology - Zone C
SCH00001391,STF4833, Smith,PA,2026-01-23,19:00,07:00,Oncology,Oncology - Zone A
SCH00001392,STF9852, Williams,Physical Therapist,2026-01-23,15:00,23:00,Oncology,Oncology - Zone C
SCH00001393,STF5710,Nurse Jones,CNA,2026-01-23,07:00,15:00,Oncology,Oncology - Zone B
SCH00001394,STF9465, Brown,Resident,2026-01-23,23:00,07:00,Oncology,Oncology - Zone C
SCH00001395,STF7073,Nurse Brown,Pharmacist,2026-01-23,19:00,07:00,Oncology,Oncology - Zone C
SCH00001396,STF6383,Dr. Jones,Physical Therapist,2026-01-23,07:00,15:00,Oncology,Oncology - Zone C
SCH00001397,STF2821,Dr. Smith,Physical Therapist,2026-01-23,07:00,19:00,Oncology,Oncology - Zone A
SCH00001398,STF8227, Jones,Physical Therapist,2026-01-23,15:00,23:00,Oncology,Oncology - Zone C
SCH00001399,STF2212, Johnson,CNA,2026-01-23,07:00,15:00,Oncology,Oncology - Zone C
SCH00001400,STF8403,Nurse Jones,LPN,2026-01-23,15:00,23:00,Oncology,Oncology - Zone A
SCH00001401,STF9669,Dr. Williams,Resident,2026-01-23,07:00,15:00,Oncology,Oncology - Zone B
SCH00001402,STF4376, Brown,NP,2026-01-23,15:00,23:00,Oncology,Oncology - Zone A
SCH00001403,STF9574, Johnson,LPN,2026-01-23,07:00,19:00,Oncology,Oncology - Zone A
SCH00001404,STF1486,Nurse Brown,Physician,2026-01-23,23:00,07:00,Oncology,Oncology - Zone C
SCH00001405,STF9787,Dr. Jones,LPN,2026-01-23,07:00,19:00,Oncology,Oncology - Zone C
SCH00001406,STF9055,Nurse Jones,Respiratory Therapist,2026-01-23,07:00,19:00,Oncology,Oncology - Zone B
SCH00001407,STF1371,Dr. Smith,Physical Therapist,2026-01-23,23:00,07:00,Step-Down Unit,Step-Down Unit - Zone C
SCH00001408,STF8295,Nurse Williams,Pharmacist,2026-01-23,23:00,07:00,Step-Down Unit,Step-Down Unit - Zone A
SCH00001409,STF3421, Johnson,Respiratory Therapist,2026-01-23,15:00,23:00,Step-Down Unit,Step-Down Unit - Zone B
SCH00001410,STF4621, Williams,PA,2026-01-23,07:00,19:00,Step-Down Unit,Step-Down Unit - Zone C
SCH00001411,STF9267,Nurse Smith,Respiratory Therapist,2026-01-23,07:00,19:00,Step-Down Unit,Step-Down Unit - Zone C
SCH00001412,STF6216,Nurse Smith,Physician,2026-01-23,19:00,07:00,Step-Down Unit,Step-Down Unit - Zone C
SCH00001413,STF2991, Smith,LPN,2026-01-23,23:00,07:00,Step-Down Unit,Step-Down Unit - Zone A
SCH00001414,STF1170, Brown,Physician,2026-01-23,23:00,07:00,Step-Down Unit,Step-Down Unit - Zone A
SCH00001415,STF6036,Dr. Johnson,CNA,2026-01-23,07:00,15:00,Step-Down Unit,Step-Down Unit - Zone B
SCH00001416,STF7989, Jones,RN,2026-01-23,23:00,07:00,Step-Down Unit,Step-Down Unit - Zone A
SCH00001417,STF9765,Dr. Smith,LPN,2026-01-24,23:00,07:00,ICU,ICU - Zone C
SCH00001418,STF5643,Nurse Johnson,PA,2026-01-24,07:00,19:00,ICU,ICU - Zone A
SCH00001419,STF8553,Nurse Jones,Physician,2026-01-24,15:00,23:00,ICU,ICU - Zone A
SCH00001420,STF9129,Dr. Brown,Physician,2026-01-24,15:00,23:00,ICU,ICU - Zone B
SCH00001421,STF2292, Jones,Physician,2026-01-24,07:00,15:00,ICU,ICU - Zone C
SCH00001422,STF7569,Nurse Johnson,Physical Therapist,2026-01-24,19:00,07:00,ICU,ICU - Zone A
SCH00001423,STF1988,Nurse Brown,RN,2026-01-24,07:00,15:00,ICU,ICU - Zone C
SCH00001424,STF2480, Johnson,PA,2026-01-24,07:00,15:00,ICU,ICU - Zone B
SCH00001425,STF2408,Dr. Jones,PA,2026-01-24,15:00,23:00,ICU,ICU - Zone B
SCH00001426,STF8984,Nurse Smith,Physical Therapist,2026-01-24,19:00,07:00,ICU,ICU - Zone B
SCH00001427,STF2659,Nurse Jones,NP,2026-01-24,07:00,15:00,ICU,ICU - Zone A
SCH00001428,STF1697,Nurse Brown,CNA,2026-01-24,23:00,07:00,ICU,ICU - Zone A
SCH00001429,STF3977, Jones,Pharmacist,2026-01-24,07:00,19:00,ICU,ICU - Zone A
SCH00001430,STF7911,Nurse Johnson,NP,2026-01-24,15:00,23:00,ICU,ICU - Zone A
SCH00001431,STF5833,Nurse Williams,CNA,2026-01-24,23:00,07:00,ICU,ICU - Zone A
SCH00001432,STF5201,Dr. Smith,LPN,2026-01-24,15:00,23:00,ICU,ICU - Zone A
SCH00001433,STF8566, Williams,PA,2026-01-24,19:00,07:00,ICU,ICU - Zone B
SCH00001434,STF7710,Dr. Smith,Resident,2026-01-24,07:00,19:00,ICU,ICU - Zone B
SCH00001435,STF4095,Dr. Brown,Respiratory Therapist,2026-01-24,23:00,07:00,ICU,ICU - Zone A
SCH00001436,STF4506,Nurse Brown,RN,2026-01-24,07:00,15:00,ICU,ICU - Zone A
SCH00001437,STF7917,Nurse Williams,CNA,2026-01-24,23:00,07:00,Medical/Surgical,Medical/Surgical - Zone A
SCH00001438,STF5433, Johnson,Pharmacist,2026-01-24,07:00,19:00,Medical/Surgical,Medical/Surgical - Zone C
SCH00001439,STF6193,Nurse Jones,Physician,2026-01-24,07:00,19:00,Medical/Surgical,Medical/Surgical - Zone C
SCH00001440,STF1735,Nurse Jones,NP,2026-01-24,15:00,23:00,Medical/Surgical,Medical/Surgical - Zone B
SCH00001441,STF1058, Jones,Physical Therapist,2026-01-24,19:00,07:00,Medical/Surgical,Medical/Surgical - Zone A
SCH00001442,STF5558,Nurse Williams,Physical Therapist,2026-01-24,23:00,07:00,Medical/Surgical,Medical/Surgical - Zone B
SCH00001443,STF6744, Brown,LPN,2026-01-24,19:00,07:00,Medical/Surgical,Medical/Surgical - Zone B
SCH00001444,STF3224,Nurse Johnson,Pharmacist,2026-01-24,07:00,19:00,Medical/Surgical,Medical/Surgical - Zone B
SCH00001445,STF1348,Dr. Smith,NP,2026-01-24,23:00,07:00,Medical/Surgical,Medical/Surgical - Zone C
SCH00001446,STF7287,Nurse Johnson,Resident,2026-01-24,07:00,19:00,Medical/Surgical,Medical/Surgical - Zone A
SCH00001447,STF9255,Nurse Johnson,Respiratory Therapist,2026-01-24,07:00,19:00,Medical/Surgical,Medical/Surgical - Zone C
SCH00001448,STF9984, Williams,Pharmacist,2026-01-24,15:00,23:00,Medical/Surgical,Medical/Surgical - Zone C
SCH00001449,STF9388,Nurse Williams,Physician,2026-01-24,19:00,07:00,Medical/Surgical,Medical/Surgical - Zone A
SCH00001450,STF8780,Dr. Johnson,Pharmacist,2026-01-24,07:00,19:00,Medical/Surgical,Medical/Surgical - Zone B
SCH00001451,STF1138,Dr. Williams,Physical Therapist,2026-01-24,07:00,19:00,Medical/Surgical,Medical/Surgical - Zone C
SCH00001452,STF4162,Dr. Jones,Respiratory Therapist,2026-01-24,15:00,23:00,Medical/Surgical,Medical/Surgical - Zone A
SCH00001453,STF7486,Dr. Smith,CNA,2026-01-24,07:00,15:00,Pediatrics,Pediatrics - Zone B
SCH00001454,STF5292,Dr. Jones,LPN,2026-01-24,19:00,07:00,Pediatrics,Pediatrics - Zone A
